title,epicurious_url,found_exact,match_type,n_candidates_seen,pages_visited,stopped_reason
"Crispy Skate with Cauliflower, Bacon, Capers, and Croutons ",https://www.epicurious.com/recipes/food/views/crispy-skate-with-cauliflower-bacon-capers-and-croutons-233702,True,exact_title,4,0,found_on_page_1_exact_title
Orange-Roasted Baby Carrots with Honey ,https://www.epicurious.com/recipes/food/views/orange-roasted-baby-carrots-with-honey-237912,True,exact_title,12,0,found_on_page_1_exact_title
Lemon Blueberry Cobbler ,https://www.epicurious.com/recipes/food/views/lemon-blueberry-cobbler-13029,True,exact_title,11,0,found_on_page_1_exact_title
Walnut Spice Cake with Lemon Glaze ,https://www.epicurious.com/recipes/food/views/walnut-spice-cake-with-lemon-glaze-108769,True,exact_title,12,0,found_on_page_1_exact_title
Sauteed Duck Breast with Figs and Port ,https://www.epicurious.com/recipes/food/views/sauteed-duck-breast-with-figs-and-port-1145,True,exact_title,12,0,found_on_page_1_exact_title
Pineapple-Citrus Juice ,https://www.epicurious.com/recipes/food/views/pineapple-citrus-juice-200626,True,exact_title,12,0,found_on_page_1_exact_title
Dukkah-Crusted Lamb Chops with Pomegranate Molasses ,https://www.epicurious.com/recipes/food/views/dukkah-crusted-lamb-chops-with-pomegranate-molasses-240666,True,exact_title,12,0,found_on_page_1_exact_title
Fresh Lime Tart with Meringue Lattice and Glazed Berries ,https://www.epicurious.com/recipes/food/views/fresh-lime-tart-with-meringue-lattice-and-glazed-berries-2378,True,exact_title,12,0,found_on_page_1_exact_title
Tropical Glazed Ham with Curried Pineapple Chutney ,https://www.epicurious.com/recipes/food/views/tropical-glazed-ham-with-curried-pineapple-chutney-104955,True,exact_title,12,0,found_on_page_1_exact_title
Chicken and Spelt Soup with Greens ,https://www.epicurious.com/recipes/food/views/chicken-and-spelt-soup-with-greens-56390070,True,exact_title,11,0,found_on_page_1_exact_title
Chilled Crab Cakes with a Tropical Fruit Coulis ,https://www.epicurious.com/recipes/food/views/chilled-crab-cakes-with-a-tropical-fruit-coulis-106032,True,exact_title,12,0,found_on_page_1_exact_title
Peachy Grilled Chicken Salad ,https://www.epicurious.com/recipes/food/views/peachy-grilled-chicken-salad-235586,True,exact_title,24,1,found_on_page_2_exact_title
Pistachio Cardamom Butter Cookies ,https://www.epicurious.com/recipes/food/views/pistachio-cardamom-butter-cookies,True,exact_title,12,0,found_on_page_1_exact_title
Dark Chocolate Orange Soufflé with White Chocolate Chunk Whipped Cream ,https://www.epicurious.com/recipes/food/views/dark-chocolate-orange-souffle-with-white-chocolate-chunk-whipped-cream-1146,True,exact_title,12,0,found_on_page_1_exact_title
Fish Fillets in Mole Verde ,https://www.epicurious.com/recipes/food/views/fish-fillets-in-mole-verde-238509,True,exact_title,12,0,found_on_page_1_exact_title
Chicken-Pine Nut Dumplings with Chili-Chili Dipping Sauce ,https://www.epicurious.com/recipes/food/views/chicken-pine-nut-dumplings-with-chili-chili-dipping-sauce-102612,True,exact_title,12,0,found_on_page_1_exact_title
Oatmeal Praline Ice Cream with Warm Berry Sauce ,https://www.epicurious.com/recipes/food/views/oatmeal-praline-ice-cream-with-warm-berry-sauce-109493,True,exact_title,12,0,found_on_page_1_exact_title
Italian Sausage and Tortellini Soup ,https://www.epicurious.com/recipes/food/views/italian-sausage-and-tortellini-soup-2537,True,exact_title,12,0,found_on_page_1_exact_title
Cheddar Cheese Biscuits ,https://www.epicurious.com/recipes/food/views/cheddar-cheese-biscuits-353372,True,exact_title,11,0,found_on_page_1_exact_title
Wasabi Lime Crab Salad in Cucumber Cups ,https://www.epicurious.com/recipes/food/views/wasabi-lime-crab-salad-in-cucumber-cups-108161,True,exact_title,12,0,found_on_page_1_exact_title
Pea and Parmesan Wonton Ravioli ,https://www.epicurious.com/recipes/food/views/pea-and-parmesan-wonton-ravioli-352850,True,exact_title,12,0,found_on_page_1_exact_title
Ricotta-Pumpkin Gnocchi With Brown Butter ,https://www.epicurious.com/recipes/food/views/ricotta-pumpkin-gnocchi-with-brown-butter,True,exact_title,12,0,found_on_page_1_exact_title
Rhubarb Charlotte ,https://www.epicurious.com/recipes/food/views/rhubarb-charlotte-104776,True,exact_title,11,0,found_on_page_1_exact_title
Roasted Chicken with Dijon Sauce ,https://www.epicurious.com/recipes/food/views/roasted-chicken-with-dijon-sauce-241742,True,exact_title,11,0,found_on_page_1_exact_title
Lemon-Oregano Chicken ,https://www.epicurious.com/recipes/food/views/lemon-oregano-chicken-371,True,exact_title,12,0,found_on_page_1_exact_title
Eggplant Parmesan ,https://www.epicurious.com/recipes/food/views/eggplant-parmesan,True,exact_title,12,0,found_on_page_1_exact_title
Ziti with Kielbasa and Sauerkraut ,https://www.epicurious.com/recipes/food/views/ziti-with-kielbasa-and-sauerkraut-5118,True,exact_title,12,0,found_on_page_1_exact_title
Oysters with Spicy Jícama Salad ,https://www.epicurious.com/recipes/food/views/oysters-with-spicy-jicama-salad-103865,True,exact_title,12,0,found_on_page_1_exact_title
Beef Rolls with Ham and Vegetables Stuffing ,https://www.epicurious.com/recipes/food/views/beef-rolls-with-ham-and-vegetables-stuffing-862,True,exact_title,12,0,found_on_page_1_exact_title
Green-Peppercorn Cornmeal Crackers ,https://www.epicurious.com/recipes/food/views/green-peppercorn-cornmeal-crackers-357979,True,exact_title,12,0,found_on_page_1_exact_title
Veal Marsala ,https://www.epicurious.com/recipes/food/views/veal-marsala-106274,True,exact_title,12,0,found_on_page_1_exact_title
Deviled Crab Tart ,https://www.epicurious.com/recipes/food/views/deviled-crab-tart-15725,True,exact_title,12,0,found_on_page_1_exact_title
Acini di Pepe Pasta with Garlic and Olives ,https://www.epicurious.com/recipes/food/views/-em-acini-di-pepe-em-pasta-with-garlic-and-olives-242604,True,exact_title,12,0,found_on_page_1_exact_title
Creamy Scrambled Eggs with Spinach ,https://www.epicurious.com/recipes/food/views/creamy-scrambled-eggs-with-spinach-107975,True,exact_title,12,0,found_on_page_1_exact_title
Honey Barbequed Salmon with Mâche ,https://www.epicurious.com/recipes/food/views/honey-barbequed-salmon-with-mache-12667,True,exact_title,12,0,found_on_page_1_exact_title
Curried Egg Salad ,https://www.epicurious.com/recipes/food/views/curried-egg-salad-11510,True,exact_title,12,0,found_on_page_1_exact_title
"Soba with Pea Shoots, Shiitake Mushrooms, and Leeks ",https://www.epicurious.com/recipes/food/views/soba-with-pea-shoots-shiitake-mushrooms-and-leeks-12060,True,exact_title,12,0,found_on_page_1_exact_title
Lemon Olive-Oil Cake ,https://www.epicurious.com/recipes/food/views/lemon-olive-oil-cake,True,exact_title,12,0,found_on_page_1_exact_title
Fettuccine With Artichokes ,https://www.epicurious.com/recipes/food/views/fettuccine-with-artichokes-238096,True,exact_title,12,0,found_on_page_1_exact_title
Figs in Red-Wine Syrup ,https://www.epicurious.com/recipes/food/views/figs-in-red-wine-syrup-108897,True,exact_title,12,0,found_on_page_1_exact_title
Scallops with Apple-Curry Sauce ,https://www.epicurious.com/recipes/food/views/scallops-with-apple-curry-sauce-4212,True,exact_title,12,0,found_on_page_1_exact_title
Napa Valley Cabernet Burgers ,https://www.epicurious.com/recipes/food/views/napa-valley-cabernet-burgers-108303,True,exact_title,12,0,found_on_page_1_exact_title
"Pear, Blue Cheese, and Fig Napoleons ",https://www.epicurious.com/recipes/food/views/pear-blue-cheese-and-fig-napoleons-108656,True,exact_title,12,0,found_on_page_1_exact_title
"Baked Apples with Toffee, Bourbon and Molasses ",https://www.epicurious.com/recipes/food/views/baked-apples-with-toffee-bourbon-and-molasses-104152,True,exact_title,12,0,found_on_page_1_exact_title
Barbary Coast ,https://www.epicurious.com/recipes/food/views/barbary-coast-200077,True,exact_title,11,0,found_on_page_1_exact_title
Parmesan Onion Puffs ,https://www.epicurious.com/recipes/food/views/parmesan-onion-puffs-234248,True,exact_title,12,0,found_on_page_1_exact_title
Beef Tenderloin with Goat Cheese Sauce ,https://www.epicurious.com/recipes/food/views/beef-tenderloin-with-goat-cheese-sauce-973,True,exact_title,12,0,found_on_page_1_exact_title
Zucchini Cones Filled with Lemon Mint Pea Purée ,https://www.epicurious.com/recipes/food/views/zucchini-cones-filled-with-lemon-mint-pea-puree-13235,True,exact_title,12,0,found_on_page_1_exact_title
Jamaican Coffee Brownies with Pecans ,https://www.epicurious.com/recipes/food/views/jamaican-coffee-brownies-with-pecans-234819,True,exact_title,12,0,found_on_page_1_exact_title
Scallops with Asian Noodle Salad ,https://www.epicurious.com/recipes/food/views/scallops-with-asian-noodle-salad-107069,True,exact_title,12,0,found_on_page_1_exact_title
Pear and Apple Crostata with Five-Spice Whipped Cream ,https://www.epicurious.com/recipes/food/views/pear-and-apple-crostata-with-five-spice-whipped-cream-103168,True,exact_title,12,0,found_on_page_1_exact_title
Portuguese Corn Bread ,https://www.epicurious.com/recipes/food/views/portuguese-corn-bread-2488,True,exact_title,12,0,found_on_page_1_exact_title
Streusel-Roasted Plums with Vanilla Ice Cream ,https://www.epicurious.com/recipes/food/views/streusel-roasted-plums-with-vanilla-ice-cream-235562,True,exact_title,12,0,found_on_page_1_exact_title
Apple Ginger Upside-Down Cake ,https://www.epicurious.com/recipes/food/views/apple-ginger-upside-down-cake-4639,True,exact_title,12,0,found_on_page_1_exact_title
Braised Lamb Shanks with White Beans ,https://www.epicurious.com/recipes/food/views/braised-lamb-shanks-with-white-beans-11831,True,exact_title,12,0,found_on_page_1_exact_title
Greek Honey and Anise Twists ,https://www.epicurious.com/recipes/food/views/greek-honey-and-anise-twists-3051,True,exact_title,12,0,found_on_page_1_exact_title
Mixed-Mushroom and Tarragon Gravy ,https://www.epicurious.com/recipes/food/views/mixed-mushroom-and-tarragon-gravy-361769,True,exact_title,12,0,found_on_page_1_exact_title
Egg Sponge ,https://www.epicurious.com/recipes/food/views/egg-sponge-10350,True,exact_title,12,0,found_on_page_1_exact_title
Tropical Margarita ,https://www.epicurious.com/recipes/food/views/tropical-margarita-201182,True,exact_title,23,1,found_on_page_2_exact_title
Pumpkin Mustard Relish ,https://www.epicurious.com/recipes/food/views/pumpkin-mustard-relish-236417,True,exact_title,12,0,found_on_page_1_exact_title
Crab Cakes with Herb Salad ,https://www.epicurious.com/recipes/food/views/crab-cakes-with-herb-salad-236764,True,exact_title,12,0,found_on_page_1_exact_title
Anise Cookie Baskets with Riesling Ice Cream and Fresh Fruit ,https://www.epicurious.com/recipes/food/views/anise-cookie-baskets-with-riesling-ice-cream-and-fresh-fruit-1150,True,exact_title,12,0,found_on_page_1_exact_title
Rosemary-and-Pepper Standing Rib Roast with Two-Mushroom Pan Sauce ,https://www.epicurious.com/recipes/food/views/rosemary-and-pepper-standing-rib-roast-with-two-mushroom-pan-sauce-236584,True,exact_title,12,0,found_on_page_1_exact_title
Quick Apple Tart ,https://www.epicurious.com/recipes/food/views/quick-apple-tart-109284,True,exact_title,12,0,found_on_page_1_exact_title
Grilled Chicken with with Tamarind-Orange Glaze ,https://www.epicurious.com/recipes/food/views/grilled-chicken-with-with-tamarind-orange-glaze-107090,True,exact_title,12,0,found_on_page_1_exact_title
Herb- and Spice-Roasted Beef Tenderloin with Red Wine-Shallot Sauce ,https://www.epicurious.com/recipes/food/views/herb-and-spice-roasted-beef-tenderloin-with-red-wine-shallot-sauce-2998,True,exact_title,12,0,found_on_page_1_exact_title
Golden Colcannon Pie ,https://www.epicurious.com/recipes/food/views/golden-colcannon-pie-388793,True,exact_title,12,0,found_on_page_1_exact_title
Crunchy Wasabi-Crusted Fish with Red-Cabbage Slaw ,https://www.epicurious.com/recipes/food/views/crunchy-wasabi-crusted-fish-with-red-cabbage-slaw-235465,True,exact_title,12,0,found_on_page_1_exact_title
Maple Syrup Candies ,https://www.epicurious.com/recipes/food/views/maple-syrup-candies,True,exact_title,11,0,found_on_page_1_exact_title
Garlic Anchovy Artichoke Hearts ,https://www.epicurious.com/recipes/food/views/garlic-anchovy-artichoke-hearts-51233430,True,exact_title,12,0,found_on_page_1_exact_title
Roasted Chicken with Garbanzo Ragoût and Gremolata ,https://www.epicurious.com/recipes/food/views/roasted-chicken-with-garbanzo-ragout-and-gremolata-230648,True,exact_title,12,0,found_on_page_1_exact_title
Pesto From the Sea ,https://www.epicurious.com/recipes/food/views/pesto-from-the-sea,True,exact_title,12,0,found_on_page_1_exact_title
Seafood and Fennel Soup ,https://www.epicurious.com/recipes/food/views/seafood-and-fennel-soup-469,True,exact_title,12,0,found_on_page_1_exact_title
"New England Blackberry ""Torte"" ",https://www.epicurious.com/recipes/food/views/new-england-blackberry-torte-103734,True,exact_title,11,0,found_on_page_1_exact_title
"Tagliatelle with Spotted Sardines, Eggplant, and House-Baked Ricotta Salata ",https://www.epicurious.com/recipes/food/views/tagliatelle-with-spotted-sardines-eggplant-and-house-baked-ricotta-salata-232419,True,exact_title,12,0,found_on_page_1_exact_title
Pasta with Spring Vegetables and Prosciutto ,https://www.epicurious.com/recipes/food/views/pasta-with-spring-vegetables-and-prosciutto-11769,True,exact_title,11,0,found_on_page_1_exact_title
Spicy-Sweet Tangerine Shrimp with Baby Bok Choy ,https://www.epicurious.com/recipes/food/views/spicy-sweet-tangerine-shrimp-with-baby-bok-choy-233394,True,exact_title,12,0,found_on_page_1_exact_title
Austrian Sweet Cheese Crepes Baked in Custard ,https://www.epicurious.com/recipes/food/views/austrian-sweet-cheese-crepes-baked-in-custard-13508,True,exact_title,12,0,found_on_page_1_exact_title
Vegetable and Tofu Red Curry ,https://www.epicurious.com/recipes/food/views/vegetable-and-tofu-red-curry-234255,True,exact_title,12,0,found_on_page_1_exact_title
"Tagliatelle with Shredded Beets, Sour Cream, and Parsley ",https://www.epicurious.com/recipes/food/views/tagliatelle-with-shredded-beets-sour-cream-and-parsley-109365,True,exact_title,12,0,found_on_page_1_exact_title
Date Paste ,https://www.epicurious.com/recipes/food/views/date-paste-231406,True,exact_title,12,0,found_on_page_1_exact_title
"Spinach, Feta, and Pine-Nut Phyllo Tart ",https://www.epicurious.com/recipes/food/views/spinach-feta-and-pine-nut-phyllo-tart-15723,True,exact_title,12,0,found_on_page_1_exact_title
Anise-Scented Fig and Date Swirls ,https://www.epicurious.com/recipes/food/views/anise-scented-fig-and-date-swirls-13262,True,exact_title,12,0,found_on_page_1_exact_title
Coleslaw with Bay Shrimp and Tarragon ,https://www.epicurious.com/recipes/food/views/coleslaw-with-bay-shrimp-and-tarragon-103767,True,exact_title,12,0,found_on_page_1_exact_title
Sweet Potato Salad with Chili-Lime Dressing ,,False,,296,25,no_new_candidates_stopped_pagination
Veal Scaloppine with Mushroom Cream Sauce ,https://www.epicurious.com/recipes/food/views/veal-scaloppine-with-mushroom-cream-sauce-103905,True,exact_title,12,0,found_on_page_1_exact_title
Mint-Chocolate Ice Cream Sandwich Cake ,https://www.epicurious.com/recipes/food/views/mint-chocolate-ice-cream-sandwich-cake,True,exact_title,12,0,found_on_page_1_exact_title
Cioppino ,https://www.epicurious.com/recipes/food/views/cioppino-51149290,True,exact_title,12,0,found_on_page_1_exact_title
"Butter Lettuce Salad with Bacon, Dried Cherries, and Roquefort Vinaigrette ",https://www.epicurious.com/recipes/food/views/butter-lettuce-salad-with-bacon-dried-cherries-and-roquefort-vinaigrette-105970,True,exact_title,12,0,found_on_page_1_exact_title
Turkey Enchiladas with Red Chili Sauce ,https://www.epicurious.com/recipes/food/views/turkey-enchiladas-with-red-chili-sauce-13316,True,exact_title,12,0,found_on_page_1_exact_title
Hanger Steak with Shallots ,https://www.epicurious.com/recipes/food/views/hanger-steak-with-shallots-102370,True,exact_title,12,0,found_on_page_1_exact_title
Olive-Oil-Poached Salmon and Braised Artichokes with Sauvignon Blanc ,https://www.epicurious.com/recipes/food/views/olive-oil-poached-salmon-and-braised-artichokes-with-sauvignon-blanc-232832,True,exact_title,12,0,found_on_page_1_exact_title
Lamb and Broccoli Stew ,https://www.epicurious.com/recipes/food/views/lamb-and-broccoli-stew-51144020,True,exact_title,12,0,found_on_page_1_exact_title
Manhattan-Style Seafood Stew ,https://www.epicurious.com/recipes/food/views/manhattan-style-seafood-stew-1130,True,exact_title,11,0,found_on_page_1_exact_title
Salmon Wrapped Poached Eggs ,https://www.epicurious.com/recipes/food/views/salmon-wrapped-poached-eggs-103664,True,exact_title,12,0,found_on_page_1_exact_title
